Date,37 - Brown Coal - Newport B 1-2  (AC 3 phase 50 cycle) - 30.0 - S - 1923-04-01,38 - Brown Coal - Yallourn 1-2-3-4 (AC 3 phase 50 cycle) - 50.0 - S - 1924-05-05,58 - Brown Coal - Yalllourn 9- 10 (AC 3 phase 50 cycle) - 50.0 - S - 1938-05-05,60 - Brown Coal - Newport B 3 (AC 3 phase 50 cycle) - 30.0 - S - 1939-04-01,65 - Brown Coal - Newport A4 (25 cycle) - 30.0 - S - 1943-04-01,69 - Brown Coal - Newport C 4 (AC 3 phase 50 cycle) - 30.0 - S - 1945-04-01,71 - Brown Coal - Newport C 5 (AC 3 phase 50 cycle) - 30.0 - S - 1946-04-01,73 - Brown Coal - Newport C 6 (AC 3 phase 50 cycle) - 30.0 - S - 1948-04-01,78 - Brown Coal - Newport C 7 (AC 3 phase 50 cycle) - 30.0 - S - 1950-04-01,82 - Brown Coal - Newport A2 (25 cycle) - 30.0 - S - 1951-04-01,85 - Brown Coal - Richmond 2 (AC 3 phase 50 cycle) - 38.0 - S - 1952-01-01,91 - Brown Coal - Spencer St 11 - 30.0 - S - 1953-01-01,94 - Water - Eildon Power Station 3-4 - 32.0 - S - 1954-01-01,95 - Water - Eildon Power Station 1-2 SECV - 149.0 - S - 1954-01-01,99 - Brown Coal - Yallourn C2 (AC 3 phase 50 cycle) - 50.0 - S - 1954-05-05,102 - Water - West Kiewa - 34.0 - S - 1955-01-01,103 - Brown Coal - Yallourn C1 (AC 3 phase 50 cycle) - 50.0 - S - 1955-05-05,104 - Water - West Kiewa - 57.0 - S - 1956-01-01,113 - Water - Dartmouth - 158.0 - S - 1960-01-01,114 - Water - McKay Creek Power Station - 150.0 - S - 1960-01-01,115 - Brown Coal - Yallourn E2 - 60.0 - S - 1961-05-05,116 - Brown Coal - Morwell 5 - 60.0 - S - 1962-01-01,117 - Brown Coal - Yallourn E1 - 60.0 - S - 1962-05-05,118 - Brown Coal - Hazelwood 1 & 2 - 400.0 - S - 1964-01-01,119 - Brown Coal - Hazelwood 8 - 200.0 - S - 1964-01-01,120 - Brown Coal - Hazelwood 3 - 200.0 - S - 1966-01-01,121 - Brown Coal - Hazelwood 4 - 200.0 - S - 1967-01-01,122 - Water - Murray 1 - 950.0 - S - 1967-01-01,123 - Brown Coal - Hazelwood 5 - 200.0 - S - 1968-01-01,124 - Brown Coal - Angelsea - 150.0 - S - 1969-01-01,125 - Brown Coal - Hazelwood 6 - 200.0 - S - 1969-01-01,127 - Water - Murray 2 - 552.0 - S - 1969-01-01,128 - Brown Coal - Hazelwood 7 - 200.0 - S - 1970-01-01,129 - Natural Gas Pipeline - Jeeralang A - 220.0 - S - 1978-01-01,130 - Natural Gas Pipeline - Jeeralang B - 240.0 - S - 1979-01-01,131 - Natural Gas Pipeline - Newport - 500.0 - S - 1980-01-01,132 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,133 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,134 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,135 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,136 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1984-01-01,137 - Brown Coal - Loy Yang A Power Station - 530.0 - S - 1986-01-01,138 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1987-01-01,139 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1989-01-01,148 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,149 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,151 - Brown Coal - Morwell Power Station Energy Brix - 165.0 - S - 1993-06-15,157 - Water - Eildon - 60.0 - S - 1996-01-01,159 - Water - Eildon - 60.0 - S - 1996-01-01,161 - Brown Coal - Morwell Power Station - 165.0 - S - 1996-01-01,164 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,165 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,172 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,173 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,174 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,175 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,176 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,177 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,181 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,182 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,187 - Water - Bogong / Mackay - 162.0 - S - 2009-10-05,188 - Water - Bogong / Mackay - 140.0 - S - 2009-10-05,191 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,192 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,236 - Water - Dartmouth - 185.0 - S - 2001-06-20,243 - Natural Gas Pipeline - Somerton - 170.0 - S - 2013-01-01,258 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,259 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,260 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,261 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,262 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,263 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,264 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01
2000-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210617.84152091242,105308.92076045621,105308.92076045621,105308.92076045621,0.0,105308.92076045621,78981.6905703422,105308.92076045621,0.0,105308.92076045621,0.0,0.0,0.0,184290.61133079836,184290.61133079836,197454.22642585525,197454.22642585525,294864.97812927736,279068.64001520915,294864.97812927736,294864.97812927736,263272.30190114025,263272.30190114025,0.0,0.0,0.0,86879.85962737649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.11499659035513,0.0,0.0,536.6846838772524,0.0,899.7360876765702,2494.005295664879,2367.726546517291,0.0,0.0,0.0,238909.47467680613,119454.73733840307,119454.73733840307,119454.73733840307,14995.601461276168,119454.73733840307,89591.05300380243,119454.73733840307,8713.233691183626,119454.73733840307,0.0,0.0,0.0,209045.79034220532,209045.79034220532,223977.63250950555,223977.63250950555,334473.2645475288,316555.0539467684,334473.2645475288,334473.2645475288,298636.8433460077,298636.8433460077,0.0,947.0906186069158,947.0906186069158,98550.15830418258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.7204481246945,0.0,0.0,1108.9529761324868,0.0,1859.1270482221112,5153.369712615682,4892.439600584504,0.0,0.0,0.0,237322.43832699617,118661.21916349808,118661.21916349808,118661.21916349808,30985.450803701868,118661.21916349808,88995.91437262355,118661.21916349808,18004.177730150986,118661.21916349808,0.0,0.0,0.0,207657.13353612163,207657.13353612163,222489.78593155908,222489.78593155908,332251.413657795,314452.2307832701,332251.413657795,332251.413657795,296653.0479087454,296653.0479087454,0.0,1956.9758402338027,1956.9758402338027,97895.505809886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.685155382366,0.0,0.0,1067.4779775937648,0.0,1789.595433024841,4960.632954700436,4709.461665854841,0.0,0.0,0.0,244321.88240304176,122160.94120152088,122160.94120152088,122160.94120152088,29826.590550413992,122160.94120152088,91620.70590114077,122160.94120152088,17330.818930345835,122160.94120152088,0.0,0.0,0.0,213781.6471026614,213781.6471026614,229051.76475285165,229051.76475285165,342050.63536425855,323726.4941840308,342050.63536425855,342050.63536425855,305402.3530038022,305402.3530038022,0.0,1883.7846663419373,1883.7846663419373,100782.77649125451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.34856697515755,0.0,0.0,541.182852411105,0.0,907.2771349244989,2514.9085494398405,2387.5714076960508,0.0,0.0,0.0,242850.37773384017,121425.18886692009,121425.18886692009,121425.18886692009,15121.285582074994,121425.18886692009,91068.89165019008,121425.18886692009,8786.262780321471,121425.18886692009,0.0,0.0,0.0,212494.0805171103,212494.0805171103,227672.22912547545,227672.22912547545,339990.5288273763,321776.7504973389,339990.5288273763,339990.5288273763,303562.97216730047,303562.97216730047,0.0,955.0285630784206,955.0285630784206,100175.78081520936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.73157330735475,0.0,0.0,268.52729663906433,0.0,450.17811495372587,1247.8621432050647,1184.6792498782245,0.0,0.0,0.0,225693.66448669264,112846.83224334632,112846.83224334632,112846.83224334632,7502.968582562095,112846.83224334632,84635.12418250939,112846.83224334632,4359.619639551868,112846.83224334632,0.0,0.0,0.0,197481.95642585598,197481.95642585598,211587.8104562736,211587.8104562736,315971.13028136845,299044.10544486716,315971.13028136845,315971.13028136845,282117.08060836483,282117.08060836483,0.0,473.8716999512903,473.8716999512903,93098.63660076036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.97105893813922,0.0,0.0,45.65675012177293,0.0,76.54219873356051,212.1696035070624,201.4268387725276,0.0,0.0,0.0,230699.3984486693,115349.69922433465,115349.69922433465,115349.69922433465,1275.7033122260086,115349.69922433465,86512.27441825092,115349.69922433465,741.2507666829015,115349.69922433465,0.0,0.0,0.0,201861.97364258562,201861.97364258562,216280.68604562772,216280.68604562772,322979.1578281371,305676.70294448634,322979.1578281371,322979.1578281371,288374.2480608367,288374.2480608367,0.0,80.57073550901107,80.57073550901107,95163.50186007598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.4867140769604,0.0,0.0,129.0796337067704,0.0,216.39820944958564,599.8406507549918,569.468972235752,0.0,0.0,0.0,220684.36733079838,110342.18366539919,110342.18366539919,110342.18366539919,3606.6368241597615,110342.18366539919,82756.63774904942,110342.18366539919,2095.645817827566,110342.18366539919,0.0,0.0,0.0,193098.82141444844,193098.82141444844,206891.5943726234,206891.5943726234,308958.11426311755,292406.78671330796,308958.11426311755,308958.11426311755,275855.4591634978,275855.4591634978,0.0,227.7875888943006,227.7875888943006,91032.30152395435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.3084890404285,0.0,0.0,580.4527696054548,0.0,973.1119961032633,2697.3981646371126,2560.821042377008,0.0,0.0,0.0,219865.57079847914,109932.78539923957,109932.78539923957,109932.78539923957,16218.533268387717,109932.78539923957,82449.58904942956,109932.78539923957,9423.821435947388,109932.78539923957,0.0,0.0,0.0,192382.37444866935,192382.37444866935,206123.97262357385,206123.97262357385,307811.7991178707,291321.8813079844,307811.7991178707,307811.7991178707,274831.9634980993,274831.9634980993,0.0,1024.3284169508026,1024.3284169508026,90694.54795437261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0577145640524,0.0,0.0,923.3738217243055,0.0,1548.0090540672174,4290.972465660006,4073.708037018996,0.0,0.0,0.0,231894.45718631145,115947.22859315573,115947.22859315573,115947.22859315573,25800.150901120294,115947.22859315573,86960.4214448669,115947.22859315573,14991.245576229901,115947.22859315573,0.0,0.0,0.0,202907.65003802336,202907.65003802336,217401.05361216696,217401.05361216696,324652.24006083613,307260.1557718636,324652.24006083613,324652.24006083613,289868.07148288965,289868.07148288965,0.0,1629.483214807598,1629.483214807598,95656.46358935372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.6983536288326,0.0,0.0,2279.8045007306387,0.0,3822.025192401364,10594.385621042384,10057.961032635174,0.0,0.0,0.0,216569.0687756653,108284.53438783265,108284.53438783265,108284.53438783265,63700.41987335603,108284.53438783265,81213.4007908744,108284.53438783265,37013.2966000974,108284.53438783265,66.44567154886128,72.48618714421231,151.01288988377564,189497.93517870732,189497.93517870732,203033.50197718618,203033.50197718618,303196.69628593104,286954.016127757,303196.69628593104,303196.69628593104,270711.3359695816,270711.3359695816,0.0,4023.184413054065,4023.184413054065,89334.7408699619,14.19521164907491,14.19521164907491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.2694749147584,0.0,0.0,525.1613170969307,0.0,880.4175021919132,2440.4555323916197,2316.8881636629326,0.0,0.0,0.0,231913.09773383974,115956.54886691987,115956.54886691987,115956.54886691987,14673.625036531894,115956.54886691987,86967.41165019025,115956.54886691987,8526.148442279591,115956.54886691987,0.0,0.0,0.0,202923.96051711045,202923.96051711045,217418.52912547518,217418.52912547518,324678.3368273768,307284.8544973385,324678.3368273768,324678.3368273768,289891.37216730067,289891.37216730067,0.0,926.7552654651721,926.7552654651721,95664.15281520893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.70303360935211,0.0,0.0,55.99697320993663,0.0,93.87727861665849,260.22122844617604,247.045470043838,0.0,0.0,0.0,218733.5051558935,109366.75257794675,109366.75257794675,109366.75257794675,1564.6213102776408,109366.75257794675,82025.06443346001,109366.75257794675,909.127329761324,109366.75257794675,0.0,0.0,0.0,191391.81701140708,191391.81701140708,205062.6610836506,205062.6610836506,306226.9072182505,289821.8943315589,306226.9072182505,306226.9072182505,273416.8814448675,273416.8814448675,0.0,98.81818801753523,98.81818801753523,90227.57087680622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.2457983438867,0.0,0.0,389.1361607403796,0.0,652.375328300048,1808.3386293229396,1716.7771797369683,0.0,0.0,0.0,239992.8138098862,119996.4069049431,119996.4069049431,119996.4069049431,10872.922138334132,119996.4069049431,89997.30517870733,119996.4069049431,6317.740021432044,119996.4069049431,0.0,0.0,0.0,209993.71208365023,209993.71208365023,224993.26294676802,224993.26294676802,335989.9393338404,317990.4782980987,335989.9393338404,335989.9393338404,299991.0172623572,299991.0172623572,0.0,686.7108718947876,686.7108718947876,98997.03569657808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0642182172421,0.0,0.0,998.8182318558195,0.0,1674.4893886994628,4641.567077447634,4406.551022893323,0.0,0.0,0.0,235553.81931558906,117776.90965779453,117776.90965779453,117776.90965779453,27908.15647832439,117776.90965779453,88332.682243346,117776.90965779453,16216.107764247428,117776.90965779453,0.0,0.0,0.0,206109.59190114055,206109.59190114055,220831.7056083654,220831.7056083654,329775.3470418253,312108.8105931564,329775.3470418253,329775.3470418253,294442.2741444866,294442.2741444866,0.0,1762.620409157329,1762.620409157329,97165.95046768057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.5818996590335,0.0,0.0,1145.993268387724,0.0,1921.224008767656,5325.498129566485,5055.852654651729,0.0,0.0,0.0,246594.38844106486,123297.19422053243,123297.19422053243,123297.19422053243,32020.400146127602,123297.19422053243,92472.89566539916,123297.19422053243,18605.53776911835,123297.19422053243,0.0,0.0,0.0,215770.08988593143,215770.08988593143,231182.23916349825,231182.23916349825,345232.1438174902,326737.5646844106,345232.1438174902,345232.1438174902,308242.9855513314,308242.9855513314,0.0,2022.3410618606897,2022.3410618606897,101720.18523193922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.8004286410114,0.0,0.0,1273.7254554310755,0.0,2135.363263516803,5919.077116415002,5619.377009254746,0.0,0.0,0.0,247575.91422053255,123787.95711026627,123787.95711026627,123787.95711026627,35589.38772528002,123787.95711026627,92840.96783269967,123787.95711026627,20679.307394057447,123787.95711026627,0.0,0.0,0.0,216628.92494296544,216628.92494296544,232102.4195817492,232102.4195817492,346606.2799087455,328038.0863422051,346606.2799087455,346606.2799087455,309469.8927756659,309469.8927756659,0.0,2247.7508037018997,2247.7508037018997,102125.06461596939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.14289332683859,0.0,0.0,104.27682415976594,0.0,174.81702873843128,484.5805358012655,460.0448124695556,0.0,0.0,0.0,227446.89703422037,113723.44851711018,113723.44851711018,113723.44851711018,2913.617145640519,113723.44851711018,85292.58638783263,113723.44851711018,1692.9649098879654,113723.44851711018,0.0,0.0,0.0,199016.0349049429,199016.0349049429,213231.4659695816,213231.4659695816,318425.6558479083,301367.13857034175,318425.6558479083,318425.6558479083,284308.62129277596,284308.62129277596,0.0,184.01792498782234,184.01792498782234,93821.845026616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83169995129072,0.0,0.0,18.94618119824639,0.0,31.7627155382366,88.04401850949795,83.58609352167527,0.0,0.0,0.0,231540.88486692074,115770.44243346037,115770.44243346037,115770.44243346037,529.3785923039433,115770.44243346037,86827.83182509497,115770.44243346037,307.59682415976494,115770.44243346037,0.0,0.0,0.0,202598.27425855506,202598.27425855506,217069.57956273726,217069.57956273726,324157.23881368834,306791.6724486693,324157.23881368834,324157.23881368834,289426.1060836502,289426.1060836502,0.0,33.4344374086701,33.4344374086701,95510.61500760466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63162201656106,0.0,0.0,15.546098392596129,0.0,26.0625767169994,72.24363370677024,68.58572820262997,0.0,0.0,0.0,219682.11954372653,109841.05977186326,109841.05977186326,109841.05977186326,434.37627861665635,109841.05977186326,82380.79482889723,109841.05977186326,252.39547978567828,109841.05977186326,0.0,0.0,0.0,192221.8546007604,192221.8546007604,205951.98707224324,205951.98707224324,307554.96736121667,291078.8083954374,307554.96736121667,307554.96736121667,274602.6494296573,274602.6494296573,0.0,27.43429128105199,27.43429128105199,90618.87431178708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3909790550413923,0.0,0.0,1.4779152459814795,0.0,2.47768144179248,6.867959084266876,6.520214320506527,0.0,0.0,0.0,213698.35254752886,106849.17627376443,106849.17627376443,106849.17627376443,41.29469069654134,106849.17627376443,80136.88220532313,106849.17627376443,23.994388699464018,106849.17627376443,0.0,0.0,0.0,186986.05847908705,186986.05847908705,200342.20551330782,200342.20551330782,299177.69356653985,283150.3171254754,299177.69356653985,299177.69356653985,267122.94068441086,267122.94068441086,0.0,2.6080857282026106,2.6080857282026106,88150.57042585552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5712226010714,0.0,0.0,138.73192401363832,0.0,232.57999025815852,644.6954115927902,612.0526059425222,0.0,0.0,0.0,222144.2250950569,111072.11254752845,111072.11254752845,111072.11254752845,3876.333170969309,111072.11254752845,83304.0844106464,111072.11254752845,2252.353589868482,111072.11254752845,0.0,0.0,0.0,194376.19695817513,194376.19695817513,208260.21102661587,208260.21102661587,311001.91513307963,294341.09825095057,311001.91513307963,311001.91513307963,277680.28136882116,277680.28136882116,0.0,244.82104237700887,244.82104237700887,91634.49285171104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.7944276668285,0.0,0.0,903.9690793960053,0.0,1515.4775742815377,4200.797486604964,3988.098879688262,0.0,0.0,0.0,209205.09505703408,104602.54752851704,104602.54752851704,104602.54752851704,25257.959571358973,104602.54752851704,78451.91064638784,104602.54752851704,14676.203877252805,104602.54752851704,0.0,0.0,0.0,183054.45817490478,183054.45817490478,196129.77661596975,196129.77661596975,292887.1330798481,277196.7509505702,292887.1330798481,292887.1330798481,261506.36882129288,261506.36882129288,0.0,1595.2395518753033,1595.2395518753033,86297.10171102655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.07390160740334,0.0,0.0,309.2660204578662,0.0,518.4753872381874,1437.1773891865548,1364.4089137847038,0.0,0.0,0.0,226861.38950570356,113430.69475285178,113430.69475285178,113430.69475285178,8641.25645396979,113430.69475285178,85073.02106463865,113430.69475285178,5021.024802727708,113430.69475285178,0.0,0.0,0.0,198503.71581749065,198503.71581749065,212682.5526615968,212682.5526615968,317605.9453079851,300591.3410950571,317605.9453079851,317605.9453079851,283576.7368821295,283576.7368821295,0.0,545.7635655138813,545.7635655138813,93580.32317110259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.070277642474288,0.0,0.0,30.887169995128932,0.0,51.78143205065734,143.5344958597168,136.26692644909826,0.0,0.0,0.0,220597.7557414447,110298.87787072235,110298.87787072235,110298.87787072235,863.0238675109554,110298.87787072235,82724.1584030418,110298.87787072235,501.46228933268156,110298.87787072235,0.0,0.0,0.0,193023.0362737642,193023.0362737642,206810.3960076045,206810.3960076045,308836.85803802306,292292.0263574143,308836.85803802306,308836.85803802306,275747.1946768062,275747.1946768062,0.0,54.50677057963929,54.50677057963929,90996.57424334604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.018704335118,0.0,0.0,637.5198733560633,0.0,1068.78331709693,2962.5923526546476,2812.587676570868,0.0,0.0,0.0,239912.53292775646,119956.26646387823,119956.26646387823,119956.26646387823,17813.05528494884,119956.26646387823,89967.19984790876,119956.26646387823,10350.322649780794,119956.26646387823,0.0,0.0,0.0,209923.46631178708,209923.46631178708,224917.9996197719,224917.9996197719,335877.54609885917,317884.10612927756,335877.54609885917,335877.54609885917,299890.6661596962,299890.6661596962,0.0,1125.035070628347,1125.035070628347,98963.91983269955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.3277739892842,0.0,0.0,1539.9107598636144,0.0,2581.615097418409,7156.055884072094,6793.723940574767,0.0,0.0,0.0,237935.34144486714,118967.67072243357,118967.67072243357,118967.67072243357,43026.918290306894,118967.67072243357,89225.75304182518,118967.67072243357,25000.904101315155,118967.67072243357,0.0,0.0,0.0,208193.42376425842,208193.42376425842,223064.38260456276,223064.38260456276,333109.4780228146,315264.3274144491,333109.4780228146,333109.4780228146,297419.1768060839,297419.1768060839,0.0,2717.4895762299075,2717.4895762299075,98148.3283460077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
