Date,37 - Brown Coal - Newport B 1-2  (AC 3 phase 50 cycle) - 30.0 - S - 1923-04-01,38 - Brown Coal - Yallourn 1-2-3-4 (AC 3 phase 50 cycle) - 50.0 - S - 1924-05-05,58 - Brown Coal - Yalllourn 9- 10 (AC 3 phase 50 cycle) - 50.0 - S - 1938-05-05,60 - Brown Coal - Newport B 3 (AC 3 phase 50 cycle) - 30.0 - S - 1939-04-01,65 - Brown Coal - Newport A4 (25 cycle) - 30.0 - S - 1943-04-01,69 - Brown Coal - Newport C 4 (AC 3 phase 50 cycle) - 30.0 - S - 1945-04-01,71 - Brown Coal - Newport C 5 (AC 3 phase 50 cycle) - 30.0 - S - 1946-04-01,73 - Brown Coal - Newport C 6 (AC 3 phase 50 cycle) - 30.0 - S - 1948-04-01,78 - Brown Coal - Newport C 7 (AC 3 phase 50 cycle) - 30.0 - S - 1950-04-01,82 - Brown Coal - Newport A2 (25 cycle) - 30.0 - S - 1951-04-01,85 - Brown Coal - Richmond 2 (AC 3 phase 50 cycle) - 38.0 - S - 1952-01-01,91 - Brown Coal - Spencer St 11 - 30.0 - S - 1953-01-01,94 - Water - Eildon Power Station 3-4 - 32.0 - S - 1954-01-01,95 - Water - Eildon Power Station 1-2 SECV - 149.0 - S - 1954-01-01,99 - Brown Coal - Yallourn C2 (AC 3 phase 50 cycle) - 50.0 - S - 1954-05-05,102 - Water - West Kiewa - 34.0 - S - 1955-01-01,103 - Brown Coal - Yallourn C1 (AC 3 phase 50 cycle) - 50.0 - S - 1955-05-05,104 - Water - West Kiewa - 57.0 - S - 1956-01-01,113 - Water - Dartmouth - 158.0 - S - 1960-01-01,114 - Water - McKay Creek Power Station - 150.0 - S - 1960-01-01,115 - Brown Coal - Yallourn E2 - 60.0 - S - 1961-05-05,116 - Brown Coal - Morwell 5 - 60.0 - S - 1962-01-01,117 - Brown Coal - Yallourn E1 - 60.0 - S - 1962-05-05,118 - Brown Coal - Hazelwood 1 & 2 - 400.0 - S - 1964-01-01,119 - Brown Coal - Hazelwood 8 - 200.0 - S - 1964-01-01,120 - Brown Coal - Hazelwood 3 - 200.0 - S - 1966-01-01,121 - Brown Coal - Hazelwood 4 - 200.0 - S - 1967-01-01,122 - Water - Murray 1 - 950.0 - S - 1967-01-01,123 - Brown Coal - Hazelwood 5 - 200.0 - S - 1968-01-01,124 - Brown Coal - Angelsea - 150.0 - S - 1969-01-01,125 - Brown Coal - Hazelwood 6 - 200.0 - S - 1969-01-01,127 - Water - Murray 2 - 552.0 - S - 1969-01-01,128 - Brown Coal - Hazelwood 7 - 200.0 - S - 1970-01-01,129 - Natural Gas Pipeline - Jeeralang A - 220.0 - S - 1978-01-01,130 - Natural Gas Pipeline - Jeeralang B - 240.0 - S - 1979-01-01,131 - Natural Gas Pipeline - Newport - 500.0 - S - 1980-01-01,132 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,133 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,134 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,135 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,136 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1984-01-01,137 - Brown Coal - Loy Yang A Power Station - 530.0 - S - 1986-01-01,138 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1987-01-01,139 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1989-01-01,148 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,149 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,151 - Brown Coal - Morwell Power Station Energy Brix - 165.0 - S - 1993-06-15,157 - Water - Eildon - 60.0 - S - 1996-01-01,159 - Water - Eildon - 60.0 - S - 1996-01-01,161 - Brown Coal - Morwell Power Station - 165.0 - S - 1996-01-01,164 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,165 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,172 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,173 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,174 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,175 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,176 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,177 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,181 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,182 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,187 - Water - Bogong / Mackay - 162.0 - S - 2009-10-05,188 - Water - Bogong / Mackay - 140.0 - S - 2009-10-05,191 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,192 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,236 - Water - Dartmouth - 185.0 - S - 2001-06-20,243 - Natural Gas Pipeline - Somerton - 170.0 - S - 2013-01-01,258 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,259 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,260 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,261 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,262 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,263 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,264 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01
1995-04-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995-05-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995-06-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995-07-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995-08-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995-09-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995-10-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995-11-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995-12-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-01-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-02-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-03-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-04-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-05-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-06-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-07-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-08-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-09-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-10-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-11-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996-12-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-01-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-02-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-03-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-04-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-05-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-06-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-07-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-08-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-09-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-10-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-11-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997-12-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-01-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-02-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-03-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-04-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-05-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-06-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-07-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-08-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-09-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-10-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-11-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998-12-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4E-4,0.0,0.0,7.4E-4,0.0,7.4E-4,7.4E-4,7.4E-4,0.0,0.0,0.0,0.77826,0.77826,0.77826,0.77826,7.4E-4,0.77826,0.77826,0.77826,7.4E-4,0.77826,0.0,0.0,0.0,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.77826,0.0,7.4E-4,7.4E-4,0.77826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04193,0.0,0.0,0.04193,0.0,0.04193,0.04193,0.04193,0.0,0.0,0.0,0.79394,0.79394,0.79394,0.79394,0.04193,0.79394,0.79394,0.79394,0.04193,0.79394,0.0,0.0,0.0,0.79394,0.79394,0.79394,0.79394,0.79394,0.79394,0.79394,0.79394,0.79394,0.79394,0.0,0.04193,0.04193,0.79394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02747,0.0,0.0,0.02747,0.0,0.02747,0.02747,0.02747,0.0,0.0,0.0,0.78855,0.78855,0.78855,0.78855,0.02747,0.78855,0.78855,0.78855,0.02747,0.78855,0.0,0.0,0.0,0.78855,0.78855,0.78855,0.78855,0.78855,0.78855,0.78855,0.78855,0.78855,0.78855,0.0,0.02747,0.02747,0.78855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02388,0.0,0.0,0.02388,0.0,0.02388,0.02388,0.02388,0.0,0.0,0.0,0.79687,0.79687,0.79687,0.79687,0.02388,0.79687,0.79687,0.79687,0.02388,0.79687,0.0,0.0,0.0,0.79687,0.79687,0.79687,0.79687,0.79687,0.79687,0.79687,0.79687,0.79687,0.79687,0.0,0.02388,0.02388,0.79687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,0.0295,0.0,0.0295,0.0295,0.0295,0.0,0.0,0.0,0.82482,0.82482,0.82482,0.82482,0.0295,0.82482,0.82482,0.82482,0.0295,0.82482,0.0,0.0,0.0,0.82482,0.82482,0.82482,0.82482,0.82482,0.82482,0.82482,0.82482,0.82482,0.82482,0.0,0.0295,0.0295,0.82482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05905,0.0,0.0,0.05905,0.0,0.05905,0.05905,0.05905,0.0,0.0,0.0,0.84455,0.84455,0.84455,0.84455,0.05905,0.84455,0.84455,0.84455,0.05905,0.84455,0.0,0.0,0.0,0.84455,0.84455,0.84455,0.84455,0.84455,0.84455,0.84455,0.84455,0.84455,0.84455,0.0,0.05905,0.05905,0.84455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07639,0.0,0.0,0.07639,0.0,0.07639,0.07639,0.07639,0.0,0.0,0.0,0.85781,0.85781,0.85781,0.85781,0.07639,0.85781,0.85781,0.85781,0.07639,0.85781,0.0,0.0,0.0,0.85781,0.85781,0.85781,0.85781,0.85781,0.85781,0.85781,0.85781,0.85781,0.85781,0.0,0.07639,0.07639,0.85781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07919,0.0,0.0,0.07919,0.0,0.07919,0.07919,0.07919,0.0,0.0,0.0,0.86535,0.86535,0.86535,0.86535,0.07919,0.86535,0.86535,0.86535,0.07919,0.86535,0.0,0.0,0.0,0.86535,0.86535,0.86535,0.86535,0.86535,0.86535,0.86535,0.86535,0.86535,0.86535,0.0,0.07919,0.07919,0.86535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07106,0.0,0.0,0.07106,0.0,0.07106,0.07106,0.07106,0.0,0.0,0.0,0.86687,0.86687,0.86687,0.86687,0.07106,0.86687,0.86687,0.86687,0.07106,0.86687,0.0,0.0,0.0,0.86687,0.86687,0.86687,0.86687,0.86687,0.86687,0.86687,0.86687,0.86687,0.86687,0.0,0.07106,0.07106,0.86687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382,0.0,0.0,0.06382,0.0,0.06382,0.06382,0.06382,0.0,0.0,0.0,0.86592,0.86592,0.86592,0.86592,0.06382,0.86592,0.86592,0.86592,0.06382,0.86592,0.0,0.0,0.0,0.86592,0.86592,0.86592,0.86592,0.86592,0.86592,0.86592,0.86592,0.86592,0.86592,0.0,0.06382,0.06382,0.86592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06334,0.0,0.0,0.06334,0.0,0.06334,0.06334,0.06334,0.0,0.0,0.0,0.86512,0.86512,0.86512,0.86512,0.06334,0.86512,0.86512,0.86512,0.06334,0.86512,0.0,0.0,0.0,0.86512,0.86512,0.86512,0.86512,0.86512,0.86512,0.86512,0.86512,0.86512,0.86512,0.0,0.06334,0.06334,0.86512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08057,0.0,0.0,0.08057,0.0,0.08057,0.08057,0.08057,0.0,0.0,0.0,0.86282,0.86282,0.86282,0.86282,0.08057,0.86282,0.86282,0.86282,0.08057,0.86282,0.0,0.0,0.0,0.86282,0.86282,0.86282,0.86282,0.86282,0.86282,0.86282,0.86282,0.86282,0.86282,0.0,0.08057,0.08057,0.86282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08147,0.0,0.0,0.08147,0.0,0.08147,0.08147,0.08147,0.0,0.0,0.0,0.84208,0.84208,0.84208,0.84208,0.08147,0.84208,0.84208,0.84208,0.08147,0.84208,0.0,0.0,0.0,0.84208,0.84208,0.84208,0.84208,0.84208,0.84208,0.84208,0.84208,0.84208,0.84208,0.0,0.08147,0.08147,0.84208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
